"customer_id","x","t.x","T.cal","pred_30d","p_alive"
16624,6,296,348,0.146536597765187,0.999747585684398
16625,1,151,684,0.127659952463194,0.997919537940563
16626,3,302,482,0.136052756185602,0.999544952765614
16627,3,404,725,0.132918323669068,0.999153252576078
16628,2,449,640,0.131213005983649,0.999532738697415
16629,1,254,474,0.130421259238314,0.999467525970444
16630,1,424,457,0.130672297284788,0.999766145739979
16631,3,131,536,0.135242861663677,0.998713097155187
16632,1,189,657,0.128049522936639,0.998435455046813
16633,2,502,713,0.130313723555306,0.999492430927936
16634,2,539,660,0.130983247367327,0.999657887533547
16635,4,608,627,0.137050709558862,0.99978365322925
16636,4,422,480,0.138966885904295,0.99974032471394
16637,1,29,353,0.131901978690725,0.999138528628765
16638,5,570,728,0.138529128655743,0.999589119914713
16639,2,532,673,0.13081961896729,0.999626548525346
16640,1,49,640,0.128104481627416,0.997270738459791
16641,0,0,261,0.130275850521846,1
16642,3,501,607,0.134467463501238,0.999678045476663
16643,0,0,501,0.127298664651309,1
16644,0,0,139,0.131843282480294,1
16645,3,155,553,0.135031136630036,0.998758367692374
16646,1,5,473,0.130291386177331,0.998376939345611
16647,1,327,688,0.127754422476067,0.999031867777608
16648,2,237,278,0.135864603021048,0.999757783722147
16649,3,252,616,0.134255799957719,0.998951277850255
16650,1,193,483,0.130283994909274,0.999273450053084
16651,2,419,712,0.130296746404213,0.999268941130392
16652,7,600,645,0.145267308358947,0.999758209139715
16653,4,288,456,0.13926134703858,0.99956457761004
16654,1,228,627,0.128463436343515,0.998843360633549
16655,5,494,649,0.139557216438407,0.999592667126854
16656,6,588,614,0.142868953998247,0.999778505311899
16657,7,456,644,0.145245326146,0.999513027672766
16658,0,0,68,0.13277296130628,1
16659,0,0,719,0.124709925431643,1
16660,2,241,262,0.1360792757428,0.999778786795972
16661,0,0,578,0.126372106374818,1
16662,7,619,697,0.144555180797418,0.999716575600798
16663,3,409,484,0.136050494703151,0.999719034448253
16664,1,543,674,0.128000431316575,0.999644624630955
16665,1,563,726,0.127373389112852,0.999593253653816
16666,5,559,657,0.139465853191115,0.999688648874172
16667,5,605,728,0.138537730485822,0.999651188418585
16668,1,9,645,0.127965659883605,0.996658129045284
16669,2,405,511,0.132842480583584,0.999677672473775
16670,1,515,556,0.129445863834509,0.999758230019524
16671,4,485,601,0.137370041977804,0.999661628773703
16672,2,271,526,0.132612411102803,0.999370352621734
16673,2,167,603,0.131545495828986,0.998581205107344
16674,2,512,660,0.130977562955124,0.999614504371127
16675,5,612,677,0.139210862280729,0.999733399477275
16676,0,0,697,0.124966387924772,1
16677,1,77,390,0.131438362123169,0.999184592548946
16678,0,0,451,0.127907636573026,1
16679,0,0,416,0.128337395277599,1
16680,5,663,678,0.139205538824141,0.999788791892049
16681,1,150,595,0.128816329477207,0.998571502831281
16682,2,422,654,0.131028401121896,0.999439695072888
16683,6,611,639,0.142532970939879,0.999776450364581
16684,1,361,435,0.13094172005433,0.999719973330905
16685,1,355,503,0.130080180613533,0.99961351448782
16686,1,36,138,0.134771880379121,0.999679042813867
16687,3,470,629,0.134177495197295,0.999591099971117
16688,0,0,249,0.130428369599855,1
16689,2,477,548,0.132382757257456,0.999724619686322
16690,1,211,228,0.133599780125386,0.999781562870211
16691,4,636,658,0.136651717136087,0.999780726161372
16692,6,658,696,0.141771950921322,0.999765764457137
16693,1,547,610,0.128784032410013,0.999734399811468
16694,3,586,700,0.13329744540092,0.999667661044178
16695,3,474,513,0.135681022907506,0.999761687374542
16696,0,0,123,0.132051649395089,1
16697,2,514,526,0.13266782324126,0.999787939843689
16698,2,501,638,0.131250752639734,0.999632359322002
16699,2,243,441,0.133710558995387,0.999509759797437
16700,0,0,241,0.130530247540476,1
16701,4,233,237,0.142273485619618,0.999797856488253
16702,6,524,692,0.14179640823309,0.999564320215384
16703,2,534,687,0.130645645844955,0.999606547562932
16704,4,550,652,0.136715395381329,0.999683566768926
16705,2,284,651,0.131003950852747,0.99897184743773
16706,1,27,244,0.133348639107439,0.999463081284609
16707,2,470,666,0.13089193717291,0.999523230099967
16708,3,300,519,0.135562309852484,0.999456989519103
16709,2,605,664,0.130944829978709,0.99973965105616
16710,1,119,655,0.128001993534078,0.997877565434732
16711,4,447,711,0.135914831828457,0.999333929236118
16713,4,622,688,0.13626155337808,0.999732070482903
16714,5,355,655,0.139422344340925,0.999189241704919
16715,2,129,532,0.132456514466204,0.998764449682274
16716,2,412,685,0.130633853650449,0.999329285814537
16717,3,327,582,0.134742659500117,0.99936316005885
16718,5,615,668,0.139330312377681,0.999747864927036
16719,2,334,517,0.132749049675955,0.999544772591596
16720,2,535,585,0.131923312094059,0.999749320983776
16721,3,612,616,0.134369419183035,0.999796679466822
16722,0,0,383,0.128745249832854,1
16723,2,233,593,0.131724223184119,0.998994963227717
16724,0,0,149,0.131713386752712,1
16725,5,598,603,0.140191456937883,0.999798344275664
16726,1,430,460,0.13063522194049,0.999769199520312
16727,1,159,665,0.127916742841282,0.99814879709309
16728,2,109,260,0.136081327924414,0.999599028408802
16729,1,183,666,0.127927978881925,0.998330064284312
16730,1,67,651,0.127984022091015,0.997362935325294
16731,1,310,447,0.130779629868022,0.999630567682857
16732,4,442,700,0.136056928187712,0.999351433398309
16733,1,182,289,0.132793496795504,0.999674007232729
16734,3,322,614,0.134320951189465,0.999247773792711
16735,4,411,440,0.139503834350785,0.999772977462282
16736,6,681,729,0.14133434579507,0.999754554512993
16737,1,2,92,0.135388348489385,0.999695478469921
16738,2,547,702,0.130462141888831,0.999603436018281
16739,1,367,435,0.130942674532882,0.999727260628435
16740,3,684,697,0.133350930114415,0.999788402515894
16741,0,0,78,0.132641228143846,1
16742,2,414,444,0.133706970952375,0.999770093032794
16743,1,254,537,0.129619864105232,0.999300349946291
16744,1,22,459,0.130493127862938,0.998586266396356
16745,1,5,480,0.130197835576165,0.998326856023093
16746,1,366,408,0.131286176483357,0.99975655138223
16747,0,0,66,0.132799339344584,1
16748,0,0,10,0.133542203531972,1
16749,0,0,121,0.132077741577415,1
16750,3,373,419,0.136903906441847,0.999753526075808
16751,4,626,720,0.135849913894659,0.999695833784344
16752,3,354,430,0.136754570068704,0.999717240297869
16753,3,680,684,0.13351428205623,0.99979670265718
16754,5,544,556,0.140814643310007,0.99979158114411
16755,0,0,720,0.124698293054225,1
16757,6,640,719,0.141460677843799,0.999715612155462
16758,2,84,551,0.132162806568663,0.998347440036692
16759,6,652,675,0.14205309908114,0.999781791459479
16760,3,487,661,0.133771063388565,0.999563297385427
16762,5,437,565,0.140673315468842,0.999639632288752
16763,1,391,687,0.127797126174452,0.999272312753395
16764,4,532,555,0.137984931991473,0.99977949715069
16765,2,223,534,0.132487642286002,0.999188853928298
16766,5,511,673,0.139241620589429,0.999579701305969
16767,1,96,656,0.127959024716601,0.997636203066447
16768,2,368,660,0.130932102811036,0.999267554722835
16769,1,91,153,0.134579961667517,0.999732338003283
16770,3,427,607,0.134450157196638,0.999549384369314
16771,2,379,536,0.132516407859054,0.999595528447721
16772,7,420,713,0.144263064180428,0.999188520587412
16773,6,518,561,0.143583145422787,0.999759515925032
16774,1,576,699,0.127702958921588,0.999657117093392
16775,4,543,702,0.136063950126663,0.999589798113927
16776,4,510,702,0.13605477340171,0.999522381574606
16777,0,0,492,0.127407851288791,1
16778,5,245,632,0.139664447204486,0.998763889735853
16779,1,384,712,0.127485257730136,0.99916542862557
16780,0,0,706,0.124861344064125,1
16781,2,520,641,0.131217060601121,0.99965756097404
16782,1,118,469,0.130428138296779,0.999043141834616
16783,6,407,488,0.14457534702098,0.999710453102321
16784,3,304,683,0.133405426263887,0.998888062073863
16785,4,511,683,0.136302386211668,0.999563867279327
16786,4,391,453,0.139325095516058,0.999735242591032
16787,1,453,499,0.130147850248129,0.999752667686933
16788,3,496,512,0.135697132376495,0.999785289068572
16789,1,365,690,0.127748684009785,0.999173913168368
16790,0,0,508,0.127213871007686,1
16791,6,525,537,0.143914934708088,0.999792729749076
16792,3,415,605,0.134472671331053,0.999528277653264
16793,2,516,577,0.132021427919455,0.999736776222971
16794,1,52,374,0.131636352369169,0.999148833787897
16795,3,159,595,0.134464929914831,0.998528367122114
16796,5,514,590,0.140352330560957,0.999718522399562
16797,0,0,251,0.130402924958525,1
16799,1,249,476,0.130394182086483,0.999450814196498
16800,3,468,491,0.135967787749199,0.999778322607
16801,3,470,668,0.133676612634001,0.999513334015523
16802,0,0,687,0.125083310810801,1
16803,1,117,314,0.132450262429284,0.999512616195276
16804,4,644,653,0.136717575093962,0.999793347749971
16805,0,0,55,0.132944606109336,1
16806,2,282,338,0.13507387944094,0.999741057528173
16807,0,0,490,0.127432140427233,1
16808,2,253,575,0.131969160364816,0.999152030184536
16809,1,504,621,0.128641685316173,0.999664622672041
16810,1,65,311,0.132472785335553,0.999391833228556
16811,1,162,238,0.133460502481174,0.999715678003028
16812,1,69,73,0.135657039983393,0.999793805778824
16813,3,559,603,0.134528761293341,0.999756628120596
16814,2,357,697,0.130456842971267,0.999095878313172
16815,3,249,691,0.133255731985827,0.99851432507408
16816,2,168,608,0.131480229519093,0.998556379355207
16817,3,586,661,0.133792118834668,0.999720627757193
16818,3,454,489,0.135992020063701,0.999765889841296
16819,0,0,200,0.131054880000152,1
16820,3,290,705,0.13310517127789,0.998692115962017
16821,2,661,692,0.130605883318106,0.999769804069875
16822,1,90,148,0.134646904499396,0.999737092317813
16823,2,215,664,0.130784013707017,0.998511848451263
16824,1,310,321,0.132396830394476,0.999787424044772
16825,1,370,409,0.131273983930884,0.999759742960326
16826,4,515,642,0.136838537906488,0.999644747278973
16827,5,350,710,0.13867022506775,0.998928510103432
16828,2,531,700,0.13048321641004,0.999578088726033
16829,1,465,675,0.127969860623744,0.999499498510052
16830,4,544,616,0.137184519849847,0.999724003961138
16831,6,652,697,0.141757577855997,0.99975785988688
16832,5,560,602,0.140199327725234,0.999760185258341
16833,4,292,607,0.137221135737472,0.999143145960967
16834,2,536,648,0.131132572841702,0.999671030012076
16835,3,414,610,0.134407572031173,0.999515381493712
16836,2,411,728,0.130091879610581,0.999187864249005
16837,0,0,29,0.133289230548782,1
16838,4,493,669,0.13648005306688,0.999555260762618
16839,1,182,415,0.131155426194281,0.999432541561604
16840,3,518,600,0.134560702666894,0.999711089832506
16842,5,691,731,0.13851448941855,0.999762960171607
16843,3,344,523,0.135523192290027,0.999548502641088
16844,1,476,716,0.127471659744561,0.999431883471194
16845,3,319,374,0.137496243074622,0.999742859607949
16846,2,513,624,0.131428922874353,0.999672117051982
16848,1,230,526,0.129749775146408,0.999257732138407
16849,2,270,582,0.13188693297097,0.999190384788856
16850,0,0,228,0.130696139071009,1
16851,2,337,685,0.130598801421542,0.999061141547938
16852,3,565,715,0.133103127159022,0.999609603961762
16853,3,505,693,0.133367111607283,0.999535851955859
16854,0,0,660,0.125400098248418,1
16855,2,251,542,0.132396549865849,0.999260098000808
16856,1,60,302,0.132589876089009,0.999402165694845
16857,2,426,562,0.132195102374703,0.999632394306065
16858,0,0,395,0.128596639494337,1
16859,1,75,268,0.133044486360303,0.999519445167909
16860,3,348,645,0.133927882586048,0.999233312470716
16861,0,0,480,0.127553725165596,1
16862,2,261,526,0.132608537117488,0.99934115817426
16863,1,404,574,0.129202019064989,0.999576343895424
16864,2,490,502,0.132970975779896,0.999787914097128
16865,0,0,508,0.127213871007686,1
16866,0,0,522,0.127044622155714,1
16867,5,604,724,0.138590062785513,0.999655970217676
16868,2,239,648,0.131012498003254,0.998755656090639
16869,5,650,694,0.13899305084127,0.999758353648379
16870,1,121,139,0.134772256568372,0.999780431535171
16872,1,348,457,0.130660207042195,0.99967364399715
16873,1,168,296,0.132698973963438,0.99964200673369
16874,6,629,714,0.141525516610456,0.99970733225438
16875,3,574,729,0.132928326205963,0.999601082125132
16876,5,578,731,0.138491733634358,0.999598714609567
16877,1,161,493,0.130140435361188,0.999124450710789
16878,2,110,660,0.130718356578564,0.997636253686129
16879,4,457,671,0.136442799170913,0.999469727921762
16880,0,0,94,0.132430997939768,1
16881,4,309,565,0.137794784650605,0.999347591104008
16882,3,325,343,0.13791385233851,0.999783045769026
16883,3,382,666,0.133670406417864,0.999279569375276
16884,2,392,419,0.134028168660513,0.9997730892594
16885,4,539,688,0.136244628519997,0.999607895152484
16886,3,628,726,0.132977465290964,0.999691017350184
16887,3,219,562,0.134954222183774,0.999040687954363
16888,2,372,648,0.13108617363826,0.999317312102852
16889,5,414,660,0.139382681100466,0.999373697648456
16890,1,453,623,0.128606296727649,0.999577795371901
16891,6,662,721,0.141437935975089,0.999741378372897
16892,3,412,444,0.136578329007051,0.999768917294692
16893,5,548,686,0.139078530438322,0.999624900621656
16894,3,526,536,0.135388837179223,0.999791066501937
16895,0,0,305,0.129719652662374,1
16896,2,455,691,0.130573922520442,0.999431673347471
16897,2,434,554,0.132298631062632,0.999657577451215
16898,1,101,233,0.133514825437043,0.999634204283734
16899,2,508,653,0.13106426545933,0.99961942963747
16900,2,430,724,0.130150673213437,0.999266747171219
16901,3,501,624,0.134248893793179,0.999652575415034
16902,4,383,731,0.135618590780187,0.999017538057731
16903,4,432,574,0.13771471663939,0.99961764635889
16904,0,0,373,0.128869354413135,1
16905,1,48,166,0.134397531256829,0.999655360987303
16906,2,189,619,0.131352895558743,0.998623674933978
16907,2,305,368,0.13468198213816,0.999732938179149
16908,1,95,163,0.134446575070239,0.999725071103917
16909,4,605,681,0.136349128780798,0.999719471206672
16910,1,165,597,0.128802505831233,0.998652805076642
16911,3,275,290,0.138624533155996,0.999785945972497
16912,2,133,175,0.137239597316881,0.999756208936341
16913,3,190,295,0.138541816554172,0.999674848932275
16914,0,0,257,0.130326650565863,1
16915,3,614,625,0.134254741402703,0.999790207846274
16916,3,385,619,0.134281380126906,0.999423935887887
16917,5,652,669,0.139322680628906,0.999786805477324
16918,2,325,482,0.133198834333629,0.999594058903255
16919,2,344,516,0.132764588618754,0.99956673079726
16920,3,665,723,0.133021387548613,0.999741538128108
16921,0,0,646,0.125564990946619,1
16922,2,416,608,0.131608352790647,0.999529440557054
16923,3,633,663,0.133773854899993,0.999771661244883
16924,2,459,472,0.133351744110434,0.99978693562169
16925,4,625,698,0.136133018794035,0.999723443634802
16926,4,687,725,0.1357958933467,0.999764355738937
16928,2,202,538,0.13242445690308,0.999091525623223
16929,0,0,26,0.133329109914261,1
16931,0,0,360,0.12903104851316,1
16932,5,510,563,0.14071509464527,0.999747244177422
16933,2,411,541,0.132459672992301,0.999641693191097
16934,4,580,692,0.136202028303802,0.999669298171698
16935,0,0,45,0.133076942863347,1
16936,3,233,729,0.132729554067611,0.998106345448133
16937,5,588,710,0.138770726011792,0.999652481368688
16938,3,289,448,0.136501059809797,0.999585953481787
16939,0,0,529,0.126960166497477,1
16940,4,656,660,0.136628442931852,0.999798008641922
16941,9,606,678,0.150430449882817,0.999724477440803
16942,6,517,719,0.141428495124231,0.999488173918315
16943,4,545,595,0.137460040937857,0.999750450900979
16944,1,96,664,0.127852528102109,0.997554186330231
16945,0,0,296,0.129833033701551,1
16946,2,60,717,0.129834533763927,0.996188879922205
16947,1,81,353,0.131925835367829,0.999319239528606
16948,1,283,680,0.127828577376323,0.998863607623846
16949,1,67,375,0.131630563524534,0.999201195060285
16950,4,595,689,0.136243816482721,0.999695454752354
16951,3,495,507,0.135762223972043,0.999789138585471
16953,2,296,336,0.135102455674431,0.999759128448809
16954,2,475,641,0.131207135520498,0.999581948230983
16955,7,468,645,0.145235420533931,0.999538750851463
16956,6,514,692,0.141793366469168,0.999542877932577
16957,1,81,495,0.130064847510686,0.998734450507622
16958,3,709,719,0.133077636613443,0.999791227559722
16959,6,649,687,0.141891327820986,0.999765728906682
16960,1,220,630,0.128419801730188,0.998785940610154
16961,2,640,685,0.13068953667397,0.999755252549594
16962,5,691,728,0.138553672452597,0.999766221384528
16963,5,534,650,0.139553662068529,0.999661065182931
16964,6,693,716,0.141509656955702,0.999781882555277
16965,1,353,655,0.128178034888915,0.999249948111987
16966,2,131,418,0.133972517764512,0.999262057306075
16967,2,357,635,0.131245450361964,0.999310108078808
16968,5,498,551,0.14087511014844,0.99974717234759
16969,3,327,373,0.137510932487557,0.999753295518755
16970,6,643,714,0.141528183436426,0.999726170168137
16971,1,657,687,0.127860755135362,0.999769840834269
16972,1,435,712,0.127506546231534,0.999332277208713
16973,3,641,658,0.133838331111678,0.999784541559257
16974,1,83,206,0.133869885090834,0.999648229088794
16975,2,419,467,0.133410634925332,0.999750931557876
16976,2,436,532,0.132579530551252,0.999692030277158
16977,2,564,631,0.131350008617971,0.99973009697757
16979,3,501,532,0.135437431524652,0.999770241998436
16980,0,0,664,0.125353065563675,1
16981,2,559,719,0.130254157137179,0.999595040984462
16982,1,565,589,0.12904471205658,0.999775453565154
16983,4,495,706,0.135998005144231,0.999478729961361
16984,4,576,606,0.137320503890296,0.999772415155884
16985,4,612,677,0.136402080293577,0.99973321053242
16986,3,420,562,0.135032464786141,0.999619903202549
16987,1,451,474,0.130461535211397,0.999776176012686
16988,4,385,632,0.136930847149109,0.999379202965248
16989,4,421,625,0.137036474869252,0.999491688339741
16990,4,473,555,0.137975390236854,0.999710361698743
16991,2,425,671,0.130815080503904,0.999404573120632
16992,3,706,720,0.133064725907824,0.999787487070298
16993,2,489,678,0.13074681984127,0.999538266810679
16994,2,599,728,0.130151639529108,0.999646858196508
16995,5,624,671,0.139292117097692,0.999754841350361
16996,4,479,520,0.138441301507434,0.999760253164733
16997,2,568,660,0.130988629127043,0.999698960866641
16998,0,0,22,0.133382319537115,1
16999,0,0,128,0.131986464020102,1
17001,1,122,522,0.129741896290944,0.998817381172756
17003,3,585,711,0.133158137837588,0.99964945202617
17004,6,357,440,0.145239511708107,0.999707084160135
17005,5,444,454,0.142188716090346,0.999793435937267
17006,3,652,675,0.133624433629484,0.999778721394625
17007,2,346,586,0.131866778853782,0.999415298127699
17008,1,38,224,0.133618778807218,0.999532719983078
17009,4,570,571,0.13777902781318,0.999800742690086
17010,1,112,611,0.12857237438561,0.998185387466946
17011,4,148,390,0.140119641578879,0.999377354732424
17012,4,250,676,0.136255999338875,0.99856901207689
17013,1,305,618,0.128619376028056,0.999208968162064
17014,1,146,271,0.133022510546744,0.999646302758006
17016,4,472,604,0.137327613539406,0.999635654858687
17017,1,362,415,0.131196368284502,0.999744529090247
17018,5,513,692,0.13898942165664,0.99954529519928
17019,5,570,691,0.139017504200458,0.999653755396021
17020,4,425,632,0.136945324179847,0.999484862454997
17021,1,341,459,0.130633504475712,0.99966048509227
17022,2,457,721,0.130199011857035,0.999358259439145
17023,1,213,316,0.132446785561312,0.999680172658264
17024,0,0,207,0.13096501026552,1
17025,0,0,57,0.132918170336362,1
17026,4,440,477,0.139010034148976,0.999764488697674
17027,5,395,663,0.139333862165738,0.999304792206607
17028,4,586,713,0.13593191260652,0.999646124813428
17029,3,599,660,0.133806945024352,0.999737636152954
17030,1,164,585,0.128956513022752,0.998714756241889
17031,2,122,482,0.133116661992643,0.998977394468715
17032,5,421,489,0.14170503764586,0.99972809527228
17033,0,0,622,0.125848675312369,1
17034,1,340,638,0.128384332599645,0.999261478872337
17035,5,462,589,0.140354815682652,0.999641828325066
17037,4,304,575,0.137658030274424,0.999300670167373
17038,0,0,357,0.129068420175396,1
17040,4,633,687,0.13627624967859,0.999746355530116
17041,2,496,589,0.131866554592564,0.999696800383757
17042,1,85,141,0.134740150586944,0.999739409528472
17043,2,180,443,0.133662367018512,0.999340888820985
17044,0,0,176,0.131363943386524,1
17045,2,298,342,0.135023491986133,0.999754760391087
17046,1,111,264,0.13310688112285,0.999598676727182
17047,0,0,707,0.124849683423963,1
17048,1,497,670,0.128039321912925,0.999573658206313
17049,0,0,721,0.124686662847453,1
17050,2,147,485,0.13309171751196,0.999076031117241
17051,3,546,669,0.13368281391817,0.999653390408443
17052,2,373,463,0.13345474941427,0.999699365759484
17053,6,551,624,0.142726527484536,0.999722743420671
17054,3,257,365,0.137605782705821,0.999671385483641
17055,0,0,311,0.129644175253791,1
17056,1,286,394,0.131452157289092,0.999674139797944
17057,3,448,702,0.133233431763802,0.999374336766478
17058,3,482,534,0.135408613504623,0.999747310039556
17059,2,303,326,0.135235686357323,0.999776911066568
17060,6,628,684,0.141928194704762,0.999744795573613
17061,4,546,621,0.137119423504728,0.99972021032158
17062,2,490,495,0.133060520027373,0.99979439559309
17063,2,537,669,0.130870556576189,0.999641025457941
17064,2,443,621,0.131451085953161,0.999558383776366
17065,0,0,497,0.127347168932744,1
17066,2,202,404,0.134184607935357,0.999499134938086
17067,5,466,599,0.140220987119472,0.99963172202774
17068,3,529,610,0.134434078024837,0.999712492028243
17069,3,590,610,0.134443363777246,0.999781545075046
17070,3,499,577,0.134853951812196,0.99971604833438
17071,4,470,618,0.137142758455722,0.999607939163036
17072,2,357,396,0.134322967481042,0.999760458751336
17073,0,0,343,0.129243107890895,1
17074,2,276,609,0.131541110545679,0.999112921765445
17075,1,419,527,0.12979176941503,0.999676102335847
17076,0,0,212,0.130900893022883,1
17077,1,119,451,0.130662704601762,0.99911920188689
17078,4,683,693,0.136206067857378,0.99979243839568
17079,1,253,375,0.13169007486341,0.999652942734472
17080,1,147,424,0.131026077869098,0.999309598278886
17081,3,272,663,0.13364662406189,0.998820789443605
17082,5,520,667,0.139323909042089,0.999608216502431
17084,1,163,242,0.133407876039208,0.999711868471353
17085,4,364,495,0.138753671795504,0.999635045588128
17086,4,563,583,0.137620314514774,0.999782578053639
17087,3,642,647,0.133978100621234,0.99979577967783
17088,0,0,232,0.130645050629375,1
17089,2,474,649,0.1311063709644,0.999565140067789
17090,1,196,393,0.131443993192022,0.999515889666649
17091,4,581,635,0.136942473737179,0.999746049598477
17092,1,114,493,0.130113642399073,0.99891875366143
17093,1,399,631,0.128492692410002,0.999446852635502
17094,0,0,564,0.126539566937268,1
17095,1,554,614,0.128735946504528,0.999737843713622
17096,2,240,390,0.134379536657275,0.999604303031502
17097,4,535,664,0.136555872697671,0.9996418920529
17098,2,527,604,0.131682789275398,0.99971768893651
17099,2,445,720,0.130206949593516,0.999325973933484
17101,6,668,728,0.14134548916208,0.999740197568805
17102,1,471,684,0.127861279885005,0.999493317061357
17103,5,517,563,0.140716249089916,0.999755446231765
17104,7,709,717,0.144297190382417,0.999798014449692
17105,2,186,435,0.133770222961597,0.999381177701512
17106,3,370,518,0.135595715035417,0.999608245724659
17107,0,0,561,0.126575509101627,1
17108,0,0,695,0.124989755011297,1
17109,3,608,712,0.133150098746851,0.999682416107839
17110,3,255,399,0.137147828581231,0.999612447170932
17111,1,402,625,0.128567957333375,0.999467925396284
17112,3,562,644,0.134004566065446,0.999711532143664
17113,2,249,404,0.134197557122698,0.99959558938055
17114,1,50,622,0.128349020559387,0.997484246527932
17115,2,334,705,0.130341878133037,0.998961900288672
17116,3,493,713,0.133108637493879,0.999464414047327
17117,3,518,621,0.134290841367629,0.999682583408402
17118,3,623,647,0.133975673659164,0.999777668759526
17119,1,166,665,0.127924058998032,0.998205885890833
17120,3,349,651,0.133850139985458,0.999216112663841
17121,3,474,671,0.133639345685677,0.999515660253092
17122,3,402,713,0.133072058113306,0.999189752764191
17123,2,295,357,0.134825164378199,0.999734062620538
17124,3,214,275,0.138819802651105,0.999734932136901
17125,2,322,609,0.131563022935276,0.999279356057375
17126,4,361,393,0.140134181791501,0.999769623324489
17127,4,336,691,0.136120644646096,0.9989785412822
17128,3,285,567,0.134922338940493,0.999277449634868
17129,1,67,730,0.126907857431112,0.996311261141242
17130,3,550,571,0.134939183875034,0.999780485617907
17131,5,564,694,0.138976442579054,0.999638892648071
17132,5,626,708,0.138804862090577,0.999711678971003
17134,1,584,588,0.129059291233857,0.999793987163914
17135,2,627,719,0.130267786001541,0.999699631467636
17136,1,352,563,0.129325692467782,0.999492397720808
17137,2,235,723,0.130029578253203,0.998243922502018
17138,1,176,338,0.132152272574634,0.999584245487956
17139,2,353,589,0.131830820225425,0.999425893688705
17140,1,199,522,0.129786709913732,0.99916237863798
17141,2,363,460,0.133491735165305,0.999689730968901
17142,3,484,594,0.134631635662291,0.999671960104266
17143,1,104,445,0.130732885605403,0.999081985741273
17144,4,536,612,0.137235515038902,0.999718835949292
17145,3,423,667,0.133673980332875,0.999399969462691
17146,2,553,589,0.131875466413721,0.99976436201168
17147,4,571,657,0.136654332857603,0.99970606430279
17148,1,52,527,0.129618675486777,0.998342906368845
17149,5,643,700,0.138913028315438,0.999743316732683
17150,2,233,417,0.134022520010671,0.999539065466684
17151,6,450,609,0.142907936727525,0.999580243218763
17152,6,603,723,0.141399255978776,0.999654406379245
17153,3,695,722,0.133038226034002,0.999774853182112
17154,4,441,684,0.136266475753168,0.99939405343448
17155,2,549,681,0.130723568399745,0.999641260509009
17156,3,417,631,0.134136654705277,0.999474861481963
17157,2,365,631,0.131299543945633,0.999346000681714
17158,5,445,601,0.140188595830785,0.9995893725996
17159,3,490,539,0.135344843402753,0.999750751203993
17160,3,407,664,0.13370664803592,0.999363089812319
17161,0,0,76,0.132667553860074,1
17162,3,463,721,0.132995980079431,0.999364169773073
17164,2,332,363,0.134751793693237,0.999768812786329
17165,3,490,651,0.133899955147713,0.999587992086498
17166,0,0,160,0.131570796759377,1
17167,3,440,696,0.133307345577596,0.999368205153431
17169,1,457,642,0.12837312474891,0.999549911180479
17170,3,446,488,0.13600395411497,0.999758309332516
17171,4,309,310,0.141266613975591,0.999800719521614
17172,0,0,693,0.125013130838578,1
17173,4,357,428,0.139657462506583,0.999723648031435
17174,2,507,689,0.130614173733091,0.999552753771164
17176,3,336,698,0.133229881589345,0.998974221798234
17177,0,0,110,0.132221433092002,1
17178,1,112,131,0.134878534783247,0.999779426207149
17179,4,666,726,0.135779867572141,0.999739568804105
17180,2,254,612,0.131489979754035,0.999006953966155
17182,1,491,568,0.129293618040831,0.999717461744338
17183,5,451,593,0.140298131765054,0.999615540507169
17184,2,199,665,0.1307561033926,0.9983923640378
17185,3,524,723,0.132991029737138,0.999513379591364
17186,1,95,617,0.128474579768604,0.997990094403292
17187,1,42,490,0.130099254510899,0.998522755074471
17188,1,280,361,0.131875591654972,0.999710483731475
17190,3,322,630,0.134111300397552,0.999191953191146
17191,3,261,426,0.136787379013205,0.99957362544332
17192,0,0,358,0.129055960549755,1
17193,3,368,437,0.136664088555025,0.99972624001715
17194,5,630,708,0.138805601645732,0.999717005455357
17195,0,0,349,0.129168183859048,1
17196,0,0,58,0.132904956391463,1
17197,2,375,540,0.13246417862663,0.999580867670872
17198,1,34,435,0.130820445292711,0.998794059104321
17199,2,140,566,0.132013255351505,0.998635326872226
17200,2,449,679,0.13072251067209,0.999446008794278
17201,2,284,517,0.132733741364887,0.999429507417624
17203,2,298,604,0.131616489232219,0.999214348095171
17204,5,579,697,0.138940222020919,0.99965869508669
17205,6,630,667,0.142157489020013,0.999766761446557
17206,4,502,694,0.136156501554771,0.99952206468579
17207,2,410,659,0.130961189404657,0.999395789702827
17208,2,407,535,0.132535513534955,0.999644766520213
17209,2,649,715,0.130320617592522,0.999731895338852
17210,3,501,627,0.134210368367521,0.999647880444155
17211,4,317,381,0.140290905076018,0.999732202032969
17212,5,599,655,0.13949978453648,0.999744227425752
17213,1,577,597,0.128947797758214,0.999779306377981
17214,0,0,333,0.129368174618392,1
17215,1,563,662,0.12815033636045,0.999690292404962
17216,5,576,630,0.139828147678573,0.999746456904311
17217,1,372,714,0.127454750414347,0.999112817375292
17218,3,141,544,0.135142130713656,0.998726932388039
17219,3,401,643,0.133975920685922,0.999403935419129
17220,4,376,636,0.136874067167487,0.999340598677462
17221,5,419,655,0.139452095745432,0.999402459202079
17222,2,470,554,0.13230534366973,0.999708298373239
17223,1,17,703,0.127172349313325,0.995875665045867
